tic_id,period,duration,depth,bls_power,frac_missing,rms,mad,acf_val,acf_lag,cadence
374861626,9.015007503751876,0.1,0.0017710084748835,0.0003387388699558,0.0,0.004356385387009031,0.0018070881678178274,0.06271672825211565,1,0.0013888937928641099
375034775,15.21310655327664,0.1,0.0180038491364347,0.0119931275979176,0.0,0.02235445606086049,0.011497504460810992,0.14453284295860372,1,0.001388885396409023
379236118,11.464732366183092,0.1,0.0011414759468013,0.0001407204724096,0.0,0.0010535001240116566,0.00039963326803804655,0.037505331181181246,3,0.0013888376663544477
382246231,15.345922961480742,0.1,0.0017540719937382,0.0001107636681318,0.0,0.0015257370431788874,0.0006992745524821986,0.03173012566348707,6,0.0013889122301407042
382257554,25.26288144072036,0.1,0.0020067670010024,0.0002174641450008,0.0,0.00279475843337918,0.001288403122386983,0.07191481424670634,1,0.001388909290767515
382578987,5.974987493746874,0.1,0.0045965673194242,0.0036235259374228,0.0,0.005033412304006824,0.0032813123472538175,0.7216903468697484,1,0.0013888650237277034
388202207,7.775387693846924,0.1,0.0020690834658514,0.000616479319967,0.0,0.002569499166986674,0.0016480557753878466,0.28960282230110196,2,0.0013888703206248465
391001489,13.338919459729864,0.1,0.0019464077072401,0.0002727722133218,0.0,0.004760702688263914,0.0010766255147893755,0.025758914514293917,9,0.0013888432540625217
394631720,6.683341670835418,0.1,0.0078861436692018,0.0111944271548326,0.0,0.02881401141369985,0.015595182267803986,0.1795071432596936,1,0.001388891450005758
405867785,3.643321660830416,0.1,0.0010874221477878,0.0002554171763399,0.0,0.0028073435147551807,0.0006130125920755791,0.027389973274836315,25,0.0013888278872400406
406234326,7.288394197098549,0.1,0.0018634211861885,0.0005000167464676,0.0,0.0024126461581814185,0.0012923029273486097,0.2864933767662105,1,0.0013888502389818314
407621351,8.468984492246124,0.1,0.0054979472429168,0.0032645617796768,0.0,0.015137259673202551,0.008351201872672798,0.24517795349052418,1,0.0013888828354993166
409891588,16.851175587793897,0.1,0.0015906223213841,9.10828572942806e-05,0.0,0.0010075983183814332,0.0003490235881363768,0.0425174154781866,1,0.0013888590867736639
410417579,22.16383191595798,0.1,0.0005257399921599,9.9504914168284e-06,0.0,0.00026523573066220354,9.295813382403928e-05,0.07582740088152275,1,0.0013888643252357724
410442002,1.5330165082541272,0.1,0.0011880236887796,0.0009145873847459,0.0,0.004388159572385318,0.0010977268682590413,0.026136659229891678,85,0.001388880041304219
425817867,5.70935467733867,0.1,0.0016688063658633,0.0005012846436143,0.0,0.006603960001037435,0.003158848333587372,0.07680494158702941,1,0.0013888739879348577
441290366,4.558279139569785,0.1,0.0901953077682912,2.0500687729410267,0.0,0.019297756768820375,0.002495286645286754,0.9650692109049733,2,0.0013888567582398537
453079202,14.829414707353678,0.1,0.0016047546512863,9.91466433967648e-05,0.0,0.002293290086140632,0.0011955217006651697,0.08210832081944335,1,0.0013888676149917956
464307773,7.760630315157579,0.1,0.0497239585278065,0.2670269815809025,0.0,0.007398831243821961,0.0023673619256313616,0.83381136410992,2,0.0013888348723867239
466129772,0.9132066033016508,0.1,0.0213970351292092,0.5109417533498043,0.0,0.013430971258888494,0.00384314630548388,0.9954216795863653,1,0.0013888532660075725
