kepler_id,source,window_idx,label,mean,std,var,skew,range,median,mad,peak_to_peak
kplr006786037,kepler,1,1,0.00786760350338514,0.9313680977178672,0.8674465334465987,1.209209298467786,6.303692384261165,0.0009269227111451149,0.6086020034258861,6.303692384261165
kplr006786037,kepler,2,1,0.04104801189677773,0.9065929713410569,0.8219108156850065,1.1323519570025788,13.018783965151375,0.04186600912005435,0.5627965727837527,13.018783965151375
kplr006879171,kepler,0,1,-0.05764870413276654,1.1160480072009147,1.245563154377133,1.3842098396845675,5.350538160067201,-0.01709753595340771,0.6790263605904518,5.350538160067201
kplr006879171,kepler,1,1,-0.09297472097896571,0.41547715781736183,0.172621268667993,0.6728168808043267,4.959114064861653,-0.14318610654961025,0.3279176700045229,4.959114064861653
kplr006879171,kepler,2,1,-0.219282318494867,1.0871782823217069,1.1819566175519771,1.563318460957937,5.566593458210622,-0.3468317638025803,0.7115930115209048,5.566593458210622
kplr007626506,kepler,0,1,0.04104065504445025,0.8644988455547061,0.7473582539654196,1.0955882018123966,11.361432707725172,0.09133326406755048,0.5472192907266988,11.361432707725172
kplr007626506,kepler,1,1,-0.006640350217644225,0.7139212164430476,0.5096835032875209,0.7957583690374418,14.273155779228928,0.032614193440121904,0.39900669679361106,14.273155779228928
kplr007626506,kepler,2,1,0.012512590945680144,0.6074127387462628,0.3689502351912357,0.6907449708900733,5.679478301168304,0.0575521119897226,0.34913085969424495,5.679478301168304
kplr007747425,kepler,0,1,0.007998944268770479,0.8811990605535973,0.7765117843205425,1.1909713776671853,7.032237202370004,-0.00939381818687229,0.5977484590250657,7.032237202370004
kplr007747425,kepler,1,1,0.03766097409546491,0.6810495652217081,0.46382851028867766,0.9033355734406407,6.600802352448769,0.01858910651941697,0.4479530723220655,6.600802352448769
kplr007747425,kepler,2,1,-0.04838256244425044,0.7840330134124404,0.614707766120592,1.0241765225574166,6.2212158852167105,-0.044991230328478085,0.5129994833687608,6.2212158852167105
kplr008036287,kepler,0,1,0.19918122723313333,0.9710115060879438,0.942863344955177,1.2667768921054667,6.858950455358952,-0.07545825794571032,0.5380838077492228,6.858950455358952
kplr008036287,kepler,1,1,-0.2146881027394419,0.699276837923769,0.48898809605666516,1.0624069713479498,3.2045008733797307,-0.17225769188593332,0.47704987103914925,3.2045008733797307
kplr008036287,kepler,2,1,-0.020556845927189562,0.675325736870887,0.4560648508802065,0.9578682118186193,3.058366441004589,-0.002149339550942931,0.4750332936238556,3.058366441004589
kplr008073705,kepler,0,1,0.016591642750901785,0.28125143328245944,0.07910236872343773,0.36514999648743734,3.506809359508174,0.002325384729089966,0.18234891917268453,3.506809359508174
kplr008073705,kepler,1,1,-0.0007122373854189928,0.2819166314390966,0.07947698708196743,0.34832325421160115,4.43205410560497,0.012014487766964826,0.17840868393752274,4.43205410560497
kplr008073705,kepler,2,1,0.6291257844815816,5.9767750219013305,35.72183966242365,11.0346195689756,30.536529522481196,-0.8869547386469494,4.475685183488049,30.536529522481196
kplr008161561,kepler,0,1,0.0007887134082585068,0.46985102519934613,0.22075998588087659,0.5596541954690842,8.64788747997922,0.0044868389810776045,0.28048257331348125,8.64788747997922
kplr008161561,kepler,1,1,0.02837614901854866,0.5177737077019624,0.2680896123874372,0.6712984545429663,7.010357047608393,0.012291571455887516,0.3357864198342046,7.010357047608393
kplr008161561,kepler,2,1,-0.2716350452427816,2.1576605506038904,4.655499051632283,2.485551564118661,14.111148688313701,-0.5294222365106809,1.2259918583787226,14.111148688313701
kplr008240797,kepler,0,1,-0.03084589461969256,0.9072244251263675,0.8230561575458679,0.8753284828911503,8.638660671461144,-0.018899486346679505,0.4355472535269394,8.638660671461144
kplr008240797,kepler,1,1,-0.035539665755368446,0.6068134739972095,0.36822259222456205,0.7567157974771765,3.499595796442664,0.039639831752152764,0.3687240696595349,3.499595796442664
kplr008240797,kepler,2,1,-0.0012463372710005138,0.6964674069176634,0.4850668488986142,1.0068271817226808,5.866769883526878,0.0646755149639545,0.4955592588734239,5.866769883526878
kplr008321314,kepler,0,1,-0.09799836653142069,1.0244649965192432,1.0495285290931728,1.6877375162938406,7.504748248778897,-0.03065294884898563,0.822814525313285,7.504748248778897
kplr008321314,kepler,1,1,-0.02983414444293165,0.5818364558956538,0.33853366140921504,0.8307137965260402,3.462398487126425,-0.03210062405129635,0.4157030814635287,3.462398487126425
kplr008321314,kepler,2,1,0.022633108502988927,0.8659862939543612,0.7499322613168092,1.2486985399931227,8.053725689254494,0.08106310618481471,0.624557385198329,8.053725689254494
kplr008360640,kepler,0,1,0.22181844312069846,1.0567595328136257,1.1167407101924725,1.494043671846491,4.719593177505568,0.06135996977662879,0.7330624009322779,4.719593177505568
kplr008360640,kepler,1,1,-0.23244880583332486,0.9721288832920549,0.9450345657306578,1.4578163370705015,3.83699934367611,-0.08972890776830433,0.7361312367569322,3.83699934367611
kplr008360640,kepler,2,1,0.07653892022944035,1.0005830758534031,1.0011664916842569,1.4111521558970517,4.092805440383935,0.10900522801345351,0.7052536285579789,4.092805440383935
kplr008361905,kepler,0,1,0.03796353357352114,0.6678259379516851,0.44599148340104794,0.8505968664213474,7.816838811478675,0.020975417204325605,0.42715563160892245,7.816838811478675
kplr008361905,kepler,1,1,0.0479062875905205,0.685469391349597,0.4698682864771869,0.8366678784343033,9.83004187523551,0.054841976232142986,0.4230042469538997,9.83004187523551
kplr008361905,kepler,2,1,-0.24718691078817304,1.0519503301486202,1.106599497099791,0.9878110539660054,8.115742304294157,-0.09329690777299962,0.4977291707447166,8.115742304294157
kplr008478994,kepler,0,1,-0.2624624854955617,1.3032407317555212,1.6984364049066665,0.7865912793827212,8.019551124646247,0.010897715675207288,0.36487887305780464,8.019551124646247
kplr008478994,kepler,1,1,-0.005584091070030439,1.294444609115858,1.6755868460691061,2.2103291818479107,6.524618056470713,0.09983085966856559,1.1079863208757914,6.524618056470713
kplr008478994,kepler,2,1,-0.08542306624683846,0.49890076927145,0.2489019775796446,0.5942757880232299,5.851800874758741,-0.02685508505717749,0.29910337487442396,5.851800874758741
kplr008559152,kepler,0,1,0.00418706426364639,0.6819319736229157,0.465031216649245,0.8504715303594822,7.64529144133625,0.0051506567087373405,0.42591025593916154,7.64529144133625
kplr008559152,kepler,1,1,0.024077595563112,0.6986369263410578,0.48809355484728056,0.8533534454230469,13.455722747526135,0.012508737721219257,0.42836294960998883,13.455722747526135
kplr008559152,kepler,2,1,-0.028615550156307956,0.7344275320999936,0.5393837999064871,0.9483953251678334,8.6393681861221,-0.04194106177114692,0.4720208969507149,8.6393681861221
kplr008564587,kepler,0,1,-0.01559005341509763,0.6000463312263903,0.36005559961825084,0.8249077866351813,3.715474183311201,0.023827140571613475,0.41256740529932956,3.715474183311201
kplr008564587,kepler,1,1,0.016775652117897083,0.7488273611294246,0.5607424167760576,1.0701585309851709,5.485612457129214,0.016367781777584245,0.5350306175004353,5.485612457129214
kplr008564587,kepler,2,1,-0.10133076880712587,0.44878607547099564,0.2014089415366582,0.6201895147501494,2.9324850943445275,-0.08500117954776033,0.30685546075577896,2.9324850943445275
